,neighborhood_overview
2928,"['to', 'everything', 'has', 'to', 'offer!', 'amazing', 'cafes,', 'restaurants,', 'bars,', 'parks,', 'museums', 'are', 'right', 'out', 'your', 'door.', 'the', 'apartment', 'is', 'located', 'a', 'few', 'blocks', 'east', 'of', 'hills', 'main', 'drag,', 'in', 'an', 'area', 'know', 'as', '""15th""', 'because', ""it's"", 'on', '15th', 'ave.', 'this', 'part', 'of', 'the', 'is', 'a', 'little', 'more', 'quaint', 'and', 'low', 'key,', 'but', 'still', 'very', 'much', 'in', 'the', 'action.']"
2929,"['this', 'area', 'of', 'is', 'a', 'quiet,', 'and', 'well-manicured,', 'containing', 'pockets', 'of', 'original/local', 'shops,', 'bars,', 'and', 'restaurants', 'amongst', 'the', 'historic', 'apartment', 'buildings', 'and', 'family', 'homes.', '5', 'minute', 'to', 'asian', 'art', 'museum', 'and', 'volunteer', 'park.', '5', 'minute', 'to', '(broadway/pike/pine/15th/18th/eastlake)', 'shops,', 'bars', 'and', 'restaurants']"
2932,"['melrose', 'building', 'is', 'uniquely', 'located', 'at', 'the', 'very', 'center', 'of', 'downtown', 'and', 'hill.', 'just', 'outside', 'the', 'building', 'is', 'the', 'new', 'and', 'first', 'of', 'its', 'kind,', 'starbucks', 'reserve', 'and', 'roastery.', 'the', 'building', 'is', 'surrounded', 'by', 'hip', 'and', 'trendy', 'restaurants/bars', 'and', 'cafes,', 'you', 'will', 'never', 'run', 'out', 'of', 'options', 'to', 'explore', 'the', 'food', 'and', 'coffee', 'scene', 'of', 'this', 'neigborhood.', 'cap', 'is', 'also', 'known', 'for', 'its', 'nightlife!', 'the', 'best,', 'if', 'not,', 'certainly', 'one', 'of', 'the', 'best', 'neighborhoods', 'to', 'enjoy', 'a', 'weekend', 'of', 'dancing,', 'music,', 'and', 'drinks!', 'if', 'you', 'want', 'a', 'change', 'in', 'scenery', 'and', 'explore', 'a', 'different', 'side', 'of', 'the', 'city,', 'downtown', 'is', 'just', 'a', '5', 'minute', 'from', 'the', 'building.']"
2935,"['this', 'is', 'amazing,', 'filled', 'with', 'great', 'places', 'to', 'eat', 'and', 'drink', '(coffee,', 'beer,', 'or', 'cocktails!)', 'nearby', 'there', 'are', 'numerous', 'parks', 'to', 'hang', 'out', 'in', 'as', 'well', 'as', 'museums', 'and', 'places', 'of', 'interest.', 'you', 'can', 'to', 'many', 'spots,', 'including', 'broadway,', 'volunteer', 'and', 'cal', 'anderson', 'parks,', 'and', 'downtown', '(a', 'bit', 'of', 'a', 'hike).', 'is', 'a', 'great', 'city', 'to', 'explore,', 'and', 'this', 'is', 'the', 'house', 'to', 'do', 'it', 'from!', 'this', 'area', 'is', 'great', 'for', 'and', 'biking,', 'with', 'a', 'walkscore', 'of', '95.', 'we', 'are:', '10-15', 'minute', 'to', 'downtown/convention', 'center.', '10', 'minute', 'to', 'central', 'community', 'college.', '15', 'minute', 'bus', 'ride', 'to', 'the', 'university', 'of', 'washington', '15', 'minute', 'to', 'university', '(see', 'the', 'chapel', 'of', 'st.', 'ignatius', 'while', 'you', 'are', 'here', '-', 'beautiful', 'architecture!)', 'two', 'blocks', 'east:', 'cafe', 'ladro', 'liberty', 'bar', 'victrola', 'coffee', '(the', 'best', 'ever!)', 'coastal', 'kitchen', 'canturbury', 'ale', 'and', 'eats', 'hopvine', 'smith', 'three', 'blocks', 'south:', 'cal', 'anderson', 'park', 'tango', 'baltic', 'room', 'stumptown', 'coffee', 'elysian', 'brewhouse', 'caffee', 'vita', 'three', 'blocks', 'west:', 'golds', 'gym', 'broadway', 'farmers', 'm']"
2936,"['this', 'studio', 'apartment', 'is', 'located', 'in', 'hill,', 'a', 'few', 'block', 'away', 'from', 'broadway', 'where', 'you', 'can', 'find', 'many', 'coffee', 'shops,', 'bars,', 'restaurants', 'and', 'various', 'shops.', 'a', 'large', 'grocery', 'store', 'is', 'only', 'a', 'few', 'blocks', 'away', 'and', 'is', 'open', '24/7,', 'ideally', 'if', 'you', 'want', 'to', 'cook', 'your', 'own', 'meal.']"
2939,"['is', 'a', 'first-class', 'walkable', 'neighborhood!', 'there', 'are', 'dozens', 'of', 'bars', 'and', 'restaurants', 'within', '1/2', 'mile,', 'plus', 'a', 'great', 'grocery', 'store', '3', 'blocks', 'away.', 'see', 'my', 'guidebook', 'for', 'many', 'recos.']"
2941,"['the', 'pike/pine', 'area', 'on', 'is', 'a', 'bustling', 'of', 'restaurants,', 'coffee', 'shops', 'and', 'nightlife--yet', 'it', 'is', 'also', 'very', 'close', 'to', 'downtown', 'or', 'the', 'more', 'residential', 'areas', 'of', 'hill.', 'the', 'score', 'of', '98', 'kind', 'of', 'sums', 'up', 'the', 'location,', ""it's"", 'a', ""walker's"", 'paradise', 'and', 'easy', 'to', 'get', 'anywhere.']"
2944,"['the', 'list', 'could', 'go', 'on', 'forever,', 'but', 'be', 'sure', 'to', 'check', 'out', 'these', 'spots', 'in', 'distance!', '-', 'volunteer', 'park', 'and', 'the', 'volunteer', 'park', 'conservatory', '-', 'volunteer', 'park', 'cafe', '-', ""harry's"", 'bar', 'for', 'good', ""ol'"", 'pizza', 'and', 'beer', '-', 'liberty', 'for', 'sushi', 'and', 'great', 'cocktails', '-', 'cafe', 'ladro', 'for', 'a', 'fantastic', 'latte', '-', 'witness', 'for', 'good', 'southern', 'spirits', '-', 'the', 'wandering', 'goose', 'for', 'the', 'best', 'biscuits', 'and', 'southern', ""cookin'"", '-', 'roy', 'street', 'cafe', 'for', 'tea,', 'coffee,', 'or', 'a', 'glass', 'of', 'wine', '-', 'walgreens,', 'safeway,', 'and', 'qfc']"
2945,"['location', 'location', 'location.', 'with', 'a', 'score', 'of', '98', 'our', 'home', 'is', 'just', 'steps', 'away', 'from', 'vibrant', ""hill's"", 'broadway', 'district,', 'shops,', 'restaurants,', 'bars,', 'theaters,', 'but', ""you'd"", 'never', 'know', 'it', 'from', 'the', 'wonderfully', 'quiet', 'residential', 'street.', 'is', 'a', 'vibrant', 'community', 'with', 'a', 'number', 'of', 'different', 'business', 'districts,', 'each', 'with', 'their', 'own', 'charms', 'and', 'within', 'easy', 'distance.', 'the', 'flagship', 'qfc', 'grocery', 'store', 'is', 'just', 'a', 'block', 'away,', 'plus', ""there's"", 'a', ""farmer's"", 'market', 'on', 'the', 'weekends', 'and', 'just', 'a', 'bit', 'farther', 'the', 'excellent', 'central', 'co-op.', 'both', 'broadway', '(1', 'block', 'away)', 'and', 'john', '(2', 'blocks', 'away)', 'are', 'major', 'transit', 'corridors,', 'making', 'getting', 'around', 'via', 'transit', 'very', 'easy', 'from', 'the', 'apartment.', 'you', 'also', 'have', 'easy', 'access', 'to', 'the', 'broadway', 'streetcar', 'and', 'the', 'sound', 'transit', 'light', 'rail.', 'best', 'of', 'all,', ""it's"", 'just', 'a', 'short', 'and', 'enjoyable', 'to', 'downtown', 'seattle,', 'the', 'convention', 'center,', 'pike', 'place', 'market,', 'the', 'waterfront,', 'volunteer', 'park', 'and', 'first', 'hill.', 'our', 'walkscore', 'is', '98,', 'which', 'means', 'you', 'should', 'be', 'able', 'to', 'to', 'just', 'a']"
2946,"['is', 'a', 'popular', 'neighborhood,', 'full', 'of', 'great', 'restaurants,', 'shops,', 'parks,', 'and', 'night', 'life', 'all', 'within', 'distance.']"
2947,"['you', 'can', 'see', 'the', 'space', 'needle', 'from', 'street', 'view', 'in', 'front', 'of', 'our', 'house.', 'we', 'are', 'in', 'the', 'perfect', 'spot', 'to', 'enjoy', 'all', 'the', 'amenities', 'has', 'to', 'offer', 'and', 'cater', 'to', 'your', 'personal,', 'business', 'or', 'pleasure', 'needs:', 'parks,', 'bars,', 'restaurants,', 'arts', 'and', 'entertainment,', 'university,', 'central', 'college,', 'convention', 'center,', 'hospitals.', 'they', 'are', 'all', 'within', 'distance.', 'you', 'do', 'not', 'need', 'a', 'car.', 'pronto', 'cycle', 'share', 'rental', 'stations', 'are', 'close', 'by.', 'uber/taxi/zipcar', 'friendly', 'neighborhood.', 'we', 'have', 'great', 'neighbors.', 'it', 'is', 'a', 'safe,', 'very', 'walkable', 'neighborhood.', 'spd', 'station', 'on', '12th', '&', 'pine.', 'as', 'always,', 'use', 'good', 'judgment', 'when', 'traveling.']"
2951,"['this', 'expansive', 'district', 'contains', 'a', 'mix', 'of', 'tree-shaded', 'streets', 'flanked', 'by', 'some', 'of', ""seattle's"", 'loveliest', 'century-old', 'mansions', 'and', 'commercial', 'thoroughfares', 'abuzz', 'with', 'trendy', 'bistros,', 'modish', 'boutiques,', 'swish', 'cocktail', 'bars,', 'and', 'gay', 'nightspots—capitol', 'has', 'long', 'been', 'the', 'hub', 'of', 'the', ""city's"", 'lgbt', 'community.', 'eat', 'sample', 'fare', 'as', 'diverse', 'as', 'the', 'with', 'traditional', 'dishes', 'from', 'india,', 'nepal,', 'and', 'tibet', 'at', 'local', 'favorite', 'annapurna', 'cafe', 'or', 'seasonal,', 'herb-and-spice-filled', 'small', 'plates', 'at', 'poppy.', 'lower', 'abounds', 'with', 'other', 'foodie', 'musts.', 'duck', 'inside', 'the', 'mod', 'middle', 'eastern', 'restaurant', 'mamnoon', 'to', 'sample', 'boldly', 'flavored', 'syrian', 'and', 'lebanese', 'fare.', 'the', 'cozy', 'and', 'informal', 'volunteer', 'park', 'cafe', 'reveals', 'a', 'cheerfully', 'laid-back', 'side', 'of', 'hill.', 'a', 'couple', 'of', 'blocks', 'from', 'the', 'park', 'for', 'which', ""it's"", 'named,', 'this', 'sunny', 'staple', 'serves', 'delicious', 'breakfasts', 'and', 'lunches.', 'shop', 'has', 'become', 'a', 'bastion', 'of', 'artisanal', 'purveyors', 'and', 'design-driven', 'lifestyle', 'boutiques,', 'with', 'glasswing', 'shop—part', 'of']"
2952,"['is', 'centrally', 'located', 'with', 'tons', 'of', 'things', 'to', 'do.', 'great', 'restaurants', 'and', 'bars', 'around', 'the', 'corner', 'and', 'close', 'to', 'volunteer', 'park', 'and', 'downtown.', 'very', 'walkable.', 'the', 'apartment', 'is', 'located', 'in', 'the', 'more', 'quite', 'part', 'of', 'the', 'area', 'with', 'little', 'noise.']"
2954,"['located', 'very', 'close', 'to', 'area,', 'which', 'offers', 'a', 'lot', 'of', 'nice', 'restaurants', 'and', 'bars.', 'space', 'needle', 'and', 'lake', 'union', 'view', 'from', 'the', 'front', 'of', 'condominium', 'complex.']"
2955,"['great', 'food,', 'bars,', 'and', 'parks', 'all', 'within', 'distance.', 'smith,', 'bakery', 'nouveau,', 'and', 'volunteer', 'park', 'are', 'my', 'favorites.', 'there', 'are', 'literally', 'buses', 'so', 'close', 'that', 'can', 'take', 'you', 'anywhere.', ""there's"", 'a', 'safeway', 'right', 'across', 'the', 'street,', 'and', 'a', '7-11', 'pretty', 'close', 'to!']"
2956,"['right', 'in', 'the', 'heart', 'of', ""seattle's"", 'thriving', 'neighborhood,', '2', 'blocks', 'from', 'broadway', 'and', '3', 'blocks', 'from', 'fun', '15th', 'street.', 'many', 'of', ""seattle's"", 'most', 'popular', 'spots', 'are', 'right', 'nearby,', 'including', 'cafe', 'vivace,', 'molly', ""moon's,"", 'and', 'eliott', 'bay', 'book', 'company.']"
2958,"['we', 'live', '1', 'block', 'off', 'broadway', 'in', 'central', 'hill.', 'cap', 'is', 'a', 'rapidly-gentrifying', 'but', 'historically', 'queer', 'part', 'of', 'town.', 'tons', 'of', 'nightlife', 'here,', 'with', 'countless', 'restaurants,', 'bars,', 'shops,', 'and', 'points', 'of', 'interest', 'in', 'easy', 'distance.', ""we're"", 'a', 'few', 'miles', 'from', 'several', 'major', 'attractions,', 'including', 'the', 'space', 'needle,', 'pike', 'place', 'market,', 'downtown', 'waterfront,', 'and', 'olympic', 'sculpture', 'park.']"
2959,"['best', 'in', 'as', 'the', 'location', 'and', 'unique', 'character', 'defines', 'it.', 'easy', 'access', 'to', 'amazon', 'and', 'microsoft', '(if', 'you', 'are', 'coming', 'for', 'work).']"
2960,"['an', 'eclectic', 'population', 'and', 'large', 'music', 'scene.', 'quality', 'nightlife', 'distance.', 'individuality', 'and', 'fashion', 'statements', 'are', 'encouraged,', 'and', 'there', 'always', 'seems', 'to', 'be', 'some', 'sort', 'of', 'block', 'party', 'or', 'community', 'forum', 'to', 'encourage', 'residents', 'and', 'visitors', 'to', 'mix', 'and', 'mingle.']"
2961,"['is', 'the', 'to', 'be', 'in.', 'parks,', 'grocery', 'stores,', 'restaurants', 'are', 'all', 'nearby.', 'qfc', 'supermarket', 'is', '4', 'blocks', 'away.', 'whole', 'foods,', 'trader', ""joe's,"", 'safeway,', 'and', 'walgreens', 'are', 'all', 'close.']"
2962,"['is', 'one', 'of', ""seattle's"", 'most', 'vibrant', 'hoods.', 'to', 'awesome', 'restaurants', 'and', 'coffee', 'shops.', 'located', 'just', 'off', '15th', 'ave,', 'this', 'part', 'of', 'is', 'quiet', 'and', 'not', 'rowdy', 'like', 'the', 'further', 'west', 'part.', 'you', 'can', 'almost', 'anywhere,', 'including', 'volunteer', 'park,', 'downtown,', 'and', 'beyond.']"
2963,"['is', 'a', 'fantastic', 'for', 'cafes,', 'restaurants,', 'bars/music/nightlife,', 'and', 'parks.', 'one', 'of', 'the', ""city's"", 'best', 'bakeries,', 'bakery', 'nouveau,', 'is', 'right', 'on', 'our', 'corner,', 'less', 'than', 'one', 'minute', 'away!', 'we', 'are', 'also', 'opposite', 'a', 'large', 'supermarket,', 'and', 'a', 'ten-minute', 'from', 'a', 'terrific', 'organic', 'grocery', 'store', 'plus', 'a', 'trader', ""joe's."", 'on', 'sundays,', 'there', 'is', 'a', 'very', 'nice', ""farmer's"", 'market', 'on', 'broadway,', 'about', 'a', 'ten-minute', 'from', 'our', 'apartment.', 'fantastic', 'coffee', 'from', 'victrola', '(or', 'tea', 'from', 'remedy)', 'on', '15th', 'avenue', 'are', 'also', 'within', 'a', 'few', ""minutes'"", 'walk,', 'and', 'all', 'the', 'shops', 'and', 'restaurants', 'of', 'broadway', 'are', 'about', 'a', 'five-minute', 'walk.', 'we', 'are', 'a', '15-minute', 'from', 'elliott', 'bay', 'books,', 'one', 'of', 'the', 'greatest', 'bookstores', 'in', '(and', 'the', 'country!),', 'as', 'well', 'as', 'molly', ""moon's"", 'famous', 'ice', 'cream', 'and', 'cal', 'anderson', 'park,', 'where', 'you', 'can', 'watch', 'bike', 'polo.', 'the', 'whole', 'pike-pine', 'corridor', 'is', 'an', 'easy', 'stroll,', 'with', 'many', 'great', 'restaurants,', 'both', 'casual', 'and', 'more', 'upscale', '(via', 'tribunali,', ""l'il"", ""woody's,"", 'melrose', 'market,', 'mamnoon).', 'we', 'are', 'also', 'close', 'to', 'beaut']"
2964,"['situated', 'on', 'the', 'eastern', 'bench', 'of', 'downtown', 'our', 'amazing', 'central', 'location', 'scores', 'a', 'nearly', 'unbeatable', '99%', 'on', '(url', 'hidden)', 'smart', 'meaning', 'you', 'have', 'the', 'very', 'best', 'of', 'right', 'at', 'your', 'doorstep!', 'the', 'cottage', 'is', 'situated', 'in', 'the', 'heart', 'of', 'hill,', ""seattle's"", 'most', 'popular', 'and', 'vibrant', 'neighborhood,', 'which', 'offers', 'a', 'truly', 'unique', 'blend', 'of', 'charming', 'residential', 'tranquility', 'and', 'bustling', 'urban', 'excitement.', 'with', 'its', 'stunning', 'prewar', 'mansions', 'and', 'lush', 'parks,', ""you'll"", 'find', 'a', 'wide', 'variety', 'of', 'restaurants,', 'cafes,', 'pubs,', 'grocery', 'stores,', 'historic', 'movie', 'theaters,', 'and', 'shopping', 'only', 'minutes', 'away', 'by', 'foot.']"
2966,"['is', 'the', 'best', 'of', 'both', 'worlds--quiet', 'residential', 'side', 'streets', 'featuring', 'beautiful', 'architecture', 'and', 'classic', 'styles,', 'nestled', 'amongst', 'the', 'busiest', 'nightlife', 'and', 'restaurant', 'scene', 'the', 'pacific', 'northwest', 'has', 'to', 'offer!', 'the', 'apartment', 'is', 'located', 'just', 'a', '5', 'minute', 'to', 'pine', 'st,', 'pike', 'st,', 'broadway,', '15th', 'avenue,', 'and', 'all', 'the', 'awesome', 'spots', 'therein,', 'right', 'in', 'the', 'heart', 'of', 'the', 'neighborhood.', 'also', 'located', 'nearby', 'are', 'volunteer', 'park,', 'cal', 'anderson', 'park,', 'and', 'central', 'college,', 'all', 'of', 'which', 'are', 'excellent', 'locations', 'for', 'outdoor', 'activities', 'on', 'a', 'sunny', 'day.', 'lake', 'view', 'cemetery', 'is', 'also', 'just', 'a', 'few', ""minutes'"", 'walk,', 'so', 'cinema', 'and', 'martial', 'arts', 'fans', 'alike', 'may', 'decide', 'to', 'trek', 'over', 'and', 'pay', 'homage', 'to', 'bruce', 'lee,', 'who', 'is', 'interned', 'there', 'on', 'a', 'beautiful', 'overlooking', 'the', 'city.', 'regardless', 'of', 'whether', ""you're"", 'into', 'fine', 'dining,', 'late', 'night', 'partying,', 'artistic', 'expression,', 'outdoor', 'sports,', 'counter-culture,', 'or', 'good', 'coffee,', 'has', 'something', 'for', 'you.']"
2968,"['i', 'live', 'right', 'on', '15th', 'avenue', 'where', 'there', 'are', 'some', 'restaurants,', 'bars,', 'coffee', 'shops', 'and', 'bakeries.', 'there', 'are', '2', 'qfc', 'grocery', 'stores,', 'a', 'safeway', 'and', 'a', 'trader', 'joes', 'all', 'within', 'a', 'mile', 'of', 'the', 'building.', 'this', 'is', 'the', 'quiet', 'side', 'of', 'hill.', 'it', 'is', 'more', 'mature', 'in', 'terms', 'of', 'the', 'population', 'and', 'is', 'quiet', 'at', 'nighttime.', 'it', 'is', 'about', '3', 'blocks', 'to', 'volunteer', 'park', 'and', 'walkable', 'to', 'volunteer', 'park', 'cafe', 'broadway/10th', 'ave', 'is', '4', 'blocks', 'west.', 'about', 'half', 'a', 'mile', 'south', 'on', 'broadway', 'is', 'the', 'intersection', 'of', 'pike', 'pine', 'where', 'there', 'is', 'more', 'nightlife.', 'the', 'building', 'is', 'exactly', '1.9', 'miles', 'from', 'pike', 'place', 'market', 'and', 'about', '1.5', 'miles', 'from', 'the', 'convention', 'centre,', 'there', 'is', 'no', 'parking', 'offered', 'with', 'the', 'place.']"
2969,"['is', 'one', 'of', 'the', 'best', 'neighborhoods!', 'it', 'is', 'filled', 'with', 'local', 'culture', 'and', 'a', 'great', 'window', 'into', 'the', 'city', 'of', 'seattle,', 'there', 'is', 'no', 'shortage', 'of', 'things', 'to', 'do.', 'restaurants,', 'shops,', 'art', 'museums,', 'and', 'parks', 'are', 'all', 'within', 'a', '10', 'block', 'radius!', 'there', 'is', 'excellent', 'night', 'life', 'and', 'plenty', 'of', 'different', 'options.', 'it', 'is', 'centrally', 'located,', 'and', 'downtown', 'is', 'a', 'short', 'downhill', 'walk.']"
2971,"['the', 'library', 'is', '1', 'block', 'away', 'qfc', '2', 'blocks', 'pizza,', 'thai,', 'sushi,', 'starbucks', 'all', '3-5', 'blocks.', 'bars,', 'countless', 'bars', 'all', 'within', '3-5', 'blocks.']"
